Tweet ID,Country,Date,Tweet,Definitely English,Ambiguous,Definitely Not English,Code-Switched,Ambiguous due to Named Entities,Automatically Generated Tweets,TemizTweet
561282730366074880,TR,2015-01-30,"Neydik ne olduk lan @smericcolak düşünüyorum da şöyle düşünmeyle olacak seyler değillermis, öyleymisiz ozamanlar bundan 2sene oncesine kadar",0,0,1,0,0,0,neydik ne olduk lan düşünüyorum da şöyle düşünmeyle olacak seyler değillermis öyleymisiz ozamanlar bundan sene oncesine kadar
562322385106665473,TR,2015-02-02,😳😷 (@ Ordu Özel Umut Hastanesi w/ @kemaltopcuu @rumeysaaa03) https://t.co/LBWN4We196,0,1,0,0,0,0,ordu özel umut hastanesi w
562340613660872704,TR,2015-02-02,En sevmediğim erkek tipi😒,0,0,1,0,0,0,en sevmediğim erkek tipi
562688971453763585,TR,2015-02-03,Çiğdem bagimliligi kurtarma hatti : 8394926,0,0,1,0,0,0,çiğdem bagimliligi kurtarma hatti
563748771436462080,TR,2015-02-06,"ne yapmış olursan ol, ne demiş olursan ol senin üzülmene dayanamam",0,0,1,0,0,0,ne yapmış olursan ol ne demiş olursan ol senin üzülmene dayanamam
563786247492358144,TR,2015-02-06,I'm at Fanzone https://t.co/7xtYdLbmA7,1,0,0,0,0,1,im at fanzone
564397915586957312,TR,2015-02-08,İki adam @ Bto's http://t.co/iEo616Tdxa,0,0,1,0,0,0,iki adam btos
564483839905771522,TR,2015-02-08,Ben yaparım da güzel olmaz mı #cancağzım 👌😁😎 @ Kurtoğlu's Home http://t.co/fbd5EkT0w5,0,0,1,0,0,0,ben yaparım da güzel olmaz mı kurtoğlus home
565508516920979457,TR,2015-02-11,"I'm at Çamdibi in Bornova, Türkiye https://t.co/E96eqdC5f9",1,0,0,0,0,1,im at çamdibi in bornova türkiye
565655191710892032,TR,2015-02-11,Berke abim tweetlerimi gözlüyormuş ahahahah bak bu da benden sana canım abim benim,0,0,1,0,0,0,berke abim tweetlerimi gözlüyormuş ahahahah bak bu da benden sana canım abim benim
566165487558852608,TR,2015-02-13,Konuşalım ?,0,0,1,0,0,0,konuşalım
568381036230545408,TR,2015-02-19,Seven insan kolayca gitmez ve giden insan da hatırlanmaya değmez,0,0,1,0,0,0,seven insan kolayca gitmez ve giden insan da hatırlanmaya değmez
568419389067935744,TR,2015-02-19,Bugün niye herkes bana tripli şakalı şeyler yapıyor 😞😒,0,0,1,0,0,0,bugün niye herkes bana tripli şakalı şeyler yapıyor
569093677991272448,TR,2015-02-21,Oguza da asik,0,0,1,0,0,0,oguza da asik
572113190894608385,TR,2015-03-01,@MertTnc1 feneri şampiyon mu yaptın yine😏,0,0,1,0,0,0,feneri şampiyon mu yaptın yine
574527629316911105,TR,2015-03-08,I'm at Pasabahce Meydan https://t.co/Be6R1a2GKH,1,0,0,0,0,1,im at pasabahce meydan
575726126384967680,TR,2015-03-11,"\- Küsmüyüz?\n+ Yoo\n- Eskisi gibi miyiz?\n+ Hayır\""""",0,0,1,0,0,0,küsmüyüzn yoon eskisi gibi miyizn hayır
577080727252180992,TR,2015-03-15,Çok kolaydı cooooooook(!),0,0,1,0,0,0,çok kolaydı cooooooook
577387938994102272,TR,2015-03-16,"I'm at Ege Üniversitesi Elektrik Elektronik Mühendisliği Bölümü in İzmir, Türkiye https://t.co/f5hAJiWpEn",1,0,0,0,0,1,im at ege üniversitesi elektrik elektronik mühendisliği bölümü in izmir türkiye
578738824039297024,TR,2015-03-20,"Ayakta uyumak 😑 (@ Antalya International Airport (AYT) in Muratpaşa, Türkiye) https://t.co/SmjM2iPq6D",0,0,1,0,0,0,ayakta uyumak antalya international airport ayt in muratpaşa türkiye
578837117373136896,TR,2015-03-20,ZOW 2015 - İstanbul Üniversitesi Orman Endüstri Bölümü olarak buradayız. (@ CNRExpo Fuar Merkezi - @cnrexpoistanbul) https://t.co/CfQEHZEUu9,0,0,1,0,0,0,zow istanbul üniversitesi orman endüstri bölümü olarak buradayız cnrexpo fuar merkezi
581432615670038528,TR,2015-03-27,"I'm at A Plus Ataköy - @aplusatakoy in İstanbul, Istanbul https://t.co/mmvmOvdlux",1,0,0,0,0,1,im at a plus ataköy in istanbul istanbul
582235229114363904,TR,2015-03-29,"\' Burak\"" Merhabalar. Seçimlerde reklamınızı @letmepromotee ile yapın. @kalitvintsev http://t.co/mlbsi7zxMf""",0,0,1,0,0,0,burak merhabalar seçimlerde reklamınızı ile yapın
584586740410806273,TR,2015-04-05,"I'm at Çukurova Oto Satış Pazarı in Adana, Türkiye https://t.co/vo2mUBMJEc",1,0,0,0,0,1,im at çukurova oto satış pazarı in adana türkiye
586227564903014400,TR,2015-04-09,Lan valla uzun la,0,0,1,0,0,0,lan valla uzun la
586949895287918594,TR,2015-04-11,I'm at Osmanlı Boks Spor Kulübü in TRABZON https://t.co/w3TSP3R0kA,1,0,0,0,0,1,im at osmanlı boks spor kulübü in trabzon
587986093821296640,TR,2015-04-14,with Nihal (@ Simit Keyfi Kahvaltı Salonu in ELAZIĞ) https://t.co/OlBmnSinZV,1,0,0,0,0,0,with nihal simit keyfi kahvaltı salonu in elaziğ
588327279702495232,TR,2015-04-15,I'm at Gaziantepli Cigkofteci in Manavgat w/ @yildirimgulsumm https://t.co/oHHnGtlVBi,1,0,0,0,0,1,im at gaziantepli cigkofteci in manavgat w
589205713840447489,TR,2015-04-17,I'm at ZIVANA https://t.co/FZs0SIs8Lh,1,0,0,0,0,1,im at zivana
589332046222331904,TR,2015-04-18,Canlıyı görelim (@ Figaro Mucevherat) https://t.co/5c0b3ILooO,0,0,1,0,0,0,canlıyı görelim figaro mucevherat
589882196061769729,TR,2015-04-19,@_ertemsener sen bu gece dünya şampiyonasında final maçına çıkacak Trabzon Erdoğdu Lisesi ni unutmazsın dimi abi??,0,0,1,0,0,0,sen bu gece dünya şampiyonasında final maçına çıkacak trabzon erdoğdu lisesi ni unutmazsın dimi abi
590062240671342592,TR,2015-04-20,Boşnakmısın Gazi Mahallelimisin çözemedim http://t.co/ubZH6ww5r6,0,0,1,0,0,0,boşnakmısın gazi mahallelimisin çözemedim
591852952924618753,TR,2015-04-25,Yeni Bingo reklamı 😀😀😀,0,0,1,0,0,0,yeni bingo reklamı
592221548146249728,TR,2015-04-26,pascal noumayı üzmeyin aç bırakmayın üstüne gitmesin kimse @acunilicali @survivorturkiye #SurvivorAllStar @RTUKONLINE,0,0,1,0,0,0,pascal noumayı üzmeyin aç bırakmayın üstüne gitmesin kimse
592344848386121728,TR,2015-04-26,Az önce bir fotoğraf paylaştı @ Barajyolu https://t.co/eQ2nS1z5Tb,0,0,1,0,0,0,az önce bir fotoğraf paylaştı barajyolu
593083960219049985,TR,2015-04-28,I'm at Joy USLUOĞLU in Samsun https://t.co/v0OvbrLtLm,1,0,0,0,0,1,im at joy usluoğlu in samsun
594119185480953856,TR,2015-05-01,"Canlarimla😊😇 (@ Marmara Park - @avmmarmarapark in Esenyurt, Türkiye w/ @kez3ank) https://t.co/2IFLopGe3U",0,1,0,0,1,0,canlarimla marmara park in esenyurt türkiye w
594131495876460544,TR,2015-05-01,"1 mayıs işçi bayramı kutlu olsun.. :) (@ Göze Teras Cafe in Sarıyer, İstanbul w/ @cylnelvn) https://t.co/iBzuirw2M1",0,0,1,0,0,0,mayıs işçi bayramı kutlu olsun göze teras cafe in sarıyer istanbul w
594191579327418369,TR,2015-05-01,@Liamssssss oyle olcak zaten rbbtkfngkg,0,0,1,0,0,0,oyle olcak zaten rbbtkfngkg
594559981619388416,TR,2015-05-02,I'm at Koruluk https://t.co/V1bI0xEjH5,1,0,0,0,0,1,im at koruluk
594618768971669504,TR,2015-05-02,her zaman @FLAMENKOREINA  supersin!!! ve @NurYerIitas  artik progamiz sizi beklioruz :D #abijim,0,0,1,0,0,0,her zaman supersin ve artik progamiz sizi beklioruz d
595169875515019266,TR,2015-05-04,"I'm at MyMoon in Antalya, Türkiye https://t.co/ny8MkgDp76",1,0,0,0,0,1,im at mymoon in antalya türkiye
595213466815856640,TR,2015-05-04,"May 3, 2015 Sunday English Service #revival // 3 May 2015 Pazar İngilizce toplantı #uyanış @ River… https://t.co/asuEuAvJQF",0,1,0,1,0,0,may sunday english service may pazar ingilizce toplantı river
595970404398845953,TR,2015-05-06,- boynu bükükleer 😄 @ Süleyman Demirel University https://t.co/6FzPYwMiud,0,0,1,0,0,0,boynu bükükleer süleyman demirel university
596457870943739904,TR,2015-05-07,wenF  instagram takipçi hilesi!  http://t.co/RemT4vdGy9   \n\nSevilla http://t.co/SAycjNocnz,0,0,1,0,0,0,wenf instagram takipçi hilesi nnsevilla
596924881431875584,TR,2015-05-09,"I'm at Mecidiyeköy in İstanbul, Türkiye https://t.co/vZ5XDO5xDb",1,0,0,0,0,1,im at mecidiyeköy in istanbul türkiye
597161880638062594,TR,2015-05-09,"I'm at Balkon Cafe &amp; Restaurant in İstanbul, Yeşilköy, Türkiye w/ @recepalasu https://t.co/01aogA20k7",1,0,0,0,0,1,im at balkon cafe amp restaurant in istanbul yeşilköy türkiye w
597325026493386752,TR,2015-05-10,Annelerin Canini yakan Evren'etorun ölümünün  Anneler gününe  isabet etmesi ne hoş  tesadüf :) Buna bi kahve... https://t.co/ce02BUXRAI,0,0,1,0,0,0,annelerin canini yakan evrenetorun ölümünün anneler gününe isabet etmesi ne hoş tesadüf buna bi kahve
597858197895061504,TR,2015-05-11,"I'm at Limon Cafe&amp;Bar in Kusadasi, Aydın https://t.co/DHvx8vu3Cs",1,0,0,0,0,1,im at limon cafeampbar in kusadasi aydın
598881968768552961,TR,2015-05-14,Sevgiyi sinede degil surette arayanlar elbette beni sen gonderdim bahanesiyle gelecektir,0,0,1,0,0,0,sevgiyi sinede degil surette arayanlar elbette beni sen gonderdim bahanesiyle gelecektir
599314174980825088,TR,2015-05-15,@muratisilak @ertanaydin @Y_Akdogan @ugur_isilak @aihsanarslan06 \nİşsiz iş ve meslek danışmanları kandil de de mağdur,0,0,1,0,0,0,nişsiz iş ve meslek danışmanları kandil de de mağdur
599523793636302848,TR,2015-05-16,"I'm at Ayder Yaylası - @ayderdogaresort in Rize, Türkiye https://t.co/xLADkmr06s",1,0,0,0,0,1,im at ayder yaylası in rize türkiye
600226595610238976,TR,2015-05-18,"I'm at @Capitol_avm in İstanbul, Türkiye https://t.co/o2JpQJseBW",1,0,0,0,0,1,im at in istanbul türkiye
600355666889416704,TR,2015-05-18,Gezmelere devam (@ İsmet Paşa Caddesi in Uşak w/ @sultannnn280 @cerennaysu @sulepsn) https://t.co/xVtDTKVQr2,0,0,1,0,0,0,gezmelere devam ismet paşa caddesi in uşak w
601114051566018560,TR,2015-05-20,"I'm at @KafeistBistro in İstanbul, Türkiye https://t.co/0YqRkhdswX",1,0,0,0,0,1,im at in istanbul türkiye
601278686168489984,TR,2015-05-21,Kahvaltıı Esra (@ Melis Cafe &amp; Ev Yemekleri in Fatsa) https://t.co/Fz2egZEOL2,0,0,1,0,0,0,kahvaltıı esra melis cafe amp ev yemekleri in fatsa
603197253122142209,TR,2015-05-26,"I'm at Gaziantep Üniversitesi - @gaziantepuniv in Gaziantep, Türkiye https://t.co/MTaTyDM0cf",1,0,0,0,0,1,im at gaziantep üniversitesi in gaziantep türkiye
603258712636153856,TR,2015-05-26,"I'm at @Perlavista_avm in İstanbul, Beylikdüzü https://t.co/nt7QcCD6mu",1,0,0,0,0,1,im at in istanbul beylikdüzü
603811798429638656,TR,2015-05-28,I'm at Modern Erişim Dershanesi https://t.co/4qYhLOrSCW,1,0,0,0,0,1,im at modern erişim dershanesi
605074489731379202,TR,2015-05-31,I'm at Kıtır Lahmacun in Kütahya https://t.co/bJMju0cxEq,1,0,0,0,0,1,im at kıtır lahmacun in kütahya
606004761142378496,TR,2015-06-03,ne biçim okul aQ,0,0,1,0,0,0,ne biçim okul aq
607199533735510016,TR,2015-06-06,😎 (@ Spotcular Çarşısı in İstanbul) https://t.co/27iW34dt3H,0,1,0,0,0,0,spotcular çarşısı in istanbul
608288903372619776,TR,2015-06-09,"I'm at Üsküdar Sahili - @ibbbeyazmasa in İstanbul, Türkiye https://t.co/PNdj80OQkV",1,0,0,0,0,1,im at üsküdar sahili in istanbul türkiye
608393660565233665,TR,2015-06-09,"Yırtlan bir pankart gibi şehirlern ortasına,çığ düşrdüyse öfkemiz En az bir karıncanın yuregi kadar namslu ve çalışkndı ellerimz.#AhmetKaya",0,0,1,0,0,0,yırtlan bir pankart gibi şehirlern ortasınaçığ düşrdüyse öfkemiz en az bir karıncanın yuregi kadar namslu ve çalışkndı ellerimz
615246490483752960,TR,2015-06-28,I'm at Big Mamma's IstWest - @bigmammasstwest in İstanbul w/ @zeynepaydnnnnn https://t.co/dMyMuG3apj,1,0,0,0,0,1,im at big mammas istwest in istanbul w
616519403128135680,TR,2015-07-02,I'm at Link Line Event Management https://t.co/TrJk6NGU49,1,0,0,0,0,1,im at link line event management
616569256415756288,TR,2015-07-02,@muh_hoca_efendi @Suleyman_SARGIN @sosyalpencere @IrmakTV imubarek ramazanda da iftiraya devam ha!,0,0,1,0,0,0,imubarek ramazanda da iftiraya devam ha
616958177708515328,TR,2015-07-03,"I'm at Arnavutköy Sahili in Beşiktaş, Istanbul https://t.co/3GDeTGBVfJ",1,0,0,0,0,1,im at arnavutköy sahili in beşiktaş istanbul
617359328937406464,TR,2015-07-04,Yanlış anlamayin askeriyede spor mulakatim vardi hemde bugun seferiyim zten 😄 (@ Anadolu Simit in Ankara) https://t.co/bqlQ6atxLE,0,0,1,0,0,0,yanlış anlamayin askeriyede spor mulakatim vardi hemde bugun seferiyim zten anadolu simit in ankara
617381214949888001,TR,2015-07-04,"I'm at Kahve Konağı in Tekirdağ, Türkiye https://t.co/qjC5cjKzJd",1,0,0,0,0,1,im at kahve konağı in tekirdağ türkiye
617946863115837440,TR,2015-07-06,I'm at Samsun Tenis İhtisas Kulubu in Samsun https://t.co/xGf3hYq1Fb,1,0,0,0,0,1,im at samsun tenis ihtisas kulubu in samsun
619266668079001601,TR,2015-07-09,@frknmez evet sensiz ve mükemmel bi parti...,0,0,1,0,0,0,evet sensiz ve mükemmel bi parti
619836044532432896,TR,2015-07-11,YGSyi #Sallamakİstiyorum ama yapamıyor 😂😁 @dadaVELET,0,0,1,0,0,0,ygsyi stiyorum ama yapamıyor
621015096958021633,TR,2015-07-14,"I'm at Domino's Pizza Biga - @dominosbiga in Çanakkale, Biga w/ @tuub_aa https://t.co/9ajt1ZoHaF",1,0,0,0,0,1,im at dominos pizza biga in çanakkale biga w
621633136162656256,TR,2015-07-16,Kimseyi görmedim ben senden daha güzel.... https://t.co/VXFxzPDwBG,0,0,1,0,0,0,kimseyi görmedim ben senden daha güzel
622193625196326912,TR,2015-07-17,Ne varsa gecede,0,0,1,0,0,0,ne varsa gecede
623082880374321152,TR,2015-07-20,"I'm at Tango Cafe in Eskişehir, Eskisehir w/ @melikeskywalker https://t.co/4XLXfZZ9ES",1,0,0,0,0,1,im at tango cafe in eskişehir eskisehir w
625813401948811264,TR,2015-07-27,#kardeş#be#işte#de#beraberiz 👍👍 @ Lunapark https://t.co/uKfaSoCIAw,0,0,1,0,0,0,lunapark
625957606415273984,TR,2015-07-28,"I'm at Bandırma İktisadi ve İdari Bilimler Fakültesi in Balıkesir, Türkiye w/ @metinkacar10 @akbsavas @semiha_bay https://t.co/WaqLtS3vLo",1,0,0,0,0,1,im at bandırma iktisadi ve idari bilimler fakültesi in balıkesir türkiye w
626032713762521088,TR,2015-07-28,#sarımsaklı #ayvalık @ Sarimsakli Beach https://t.co/uoaWzKFfP8,0,0,1,0,0,0,sarimsakli beach
626769854272536576,TR,2015-07-30,"I'm at Beşiktaş Sahili in İstanbul, Türkiye https://t.co/nDngG5XSBS",1,0,0,0,0,1,im at beşiktaş sahili in istanbul türkiye
627175434749378560,TR,2015-07-31,"I'm at Küçük Kumla in Bursa, Türkiye https://t.co/FMbTjoG6mO",1,0,0,0,0,1,im at küçük kumla in bursa türkiye
628651393751117824,TR,2015-08-04,"I'm at Çırağan Palace Kempinski Istanbul - @cpkempinski in Beşiktaş, İstanbul https://t.co/NzrZVPdKIg",1,0,0,0,0,1,im at çırağan palace kempinski istanbul in beşiktaş istanbul
628895204561551360,TR,2015-08-05,Tehlikenin farkında mısınız (@ Gunes Surucu Kursu) https://t.co/lsDbh4VE2e,0,0,1,0,0,0,tehlikenin farkında mısınız gunes surucu kursu
629715400658432004,TR,2015-08-07,I'm at Kahveland in Manavgat w/ @bilgeyyildiz https://t.co/WX859qEa6B,1,0,0,0,0,1,im at kahveland in manavgat w
630023849560666112,TR,2015-08-08,Ankara'ya yeni transferiyle gidiyorum 😂 @ Highway AVM-Bolu Dağı A.Ş. https://t.co/Sb6GLJOf5Y,0,0,1,0,0,0,ankaraya yeni transferiyle gidiyorum highway avmbolu dağı aş
630087557095759872,TR,2015-08-08,"I'm at @PalladiumAll in İstanbul, Türkiye https://t.co/BrigsHs71L",1,0,0,0,0,1,im at in istanbul türkiye
630794427087372288,TR,2015-08-10,I'm at Anıttepe ( Avni Bulduk ) Futbol Sahası in Ankara https://t.co/PZi7cr5341,1,0,0,0,0,1,im at anıttepe avni bulduk futbol sahası in ankara
630978058216939520,TR,2015-08-11,"I'm at İstanbul Atatürk Airport (IST) - @tavairports in Istanbul, İstanbul https://t.co/LBD6Glsti5",1,0,0,0,0,1,im at istanbul atatürk airport ist in istanbul istanbul
631180722578038784,TR,2015-08-11,7 DKK da messiden iki gol geldi bunda şaşılacak ne var anlamadım amk,0,0,1,0,0,0,dkk da messiden iki gol geldi bunda şaşılacak ne var anlamadım amk
631432523378216960,TR,2015-08-12,"I'm at Gusto in Bornova, İzmir https://t.co/aG0mjsSEnF",1,0,0,0,0,1,im at gusto in bornova izmir
631601897762332672,TR,2015-08-12,I'm at Bagis Home in İstanbul https://t.co/75haHp2467,1,0,0,0,0,1,im at bagis home in istanbul
631880764561432577,TR,2015-08-13,"Ekin (@ Castle Bar in Marmaris, Türkiye) https://t.co/F1Q9BAN4oM http://t.co/5coRfgCq5j",0,0,1,0,0,0,ekin castle bar in marmaris türkiye
631967049628188672,TR,2015-08-13,eecoahsap opiogalata #ahşap #wood #masif #ürüntasarimi #kahvesunumu #turkishcaffee #türkkahvesi… https://t.co/MziJndTVTE,0,0,1,0,0,0,eecoahsap opiogalata
632098012622401536,TR,2015-08-14,"I'm at Bafra Altınkaya Anadolu Lisesi in Bafra, Samsun https://t.co/JuJUUGQQxF",1,0,0,0,0,1,im at bafra altınkaya anadolu lisesi in bafra samsun
632256892807610368,TR,2015-08-14,"I'm at Türk Kahvesi in Konyaaltı, Antalya https://t.co/kbvPPYnRIu",1,0,0,0,0,1,im at türk kahvesi in konyaaltı antalya
633039365653069824,TR,2015-08-16,Acıdan gebersende gerçekleşmeyecek olan hayallerine 🚬,0,0,1,0,0,0,acıdan gebersende gerçekleşmeyecek olan hayallerine
635046285314277376,TR,2015-08-22,"I'm at Taflan Evleri Sitesi Havuz in SAMSUN, Taflan Yalı Mah. https://t.co/6GS0fX6MLL",1,0,0,0,0,1,im at taflan evleri sitesi havuz in samsun taflan yalı mah
635674365661741056,TR,2015-08-24,"Bütün güzel şeyler,SABIR'dan sonra gelir...Günaydın😤 (@ Kayışdağı - @atasehirbld in İstanbul, Türkiye) https://t.co/YEccRykhAz",0,0,1,0,0,0,bütün güzel şeylersabirdan sonra gelirgünaydın kayışdağı in istanbul türkiye
636159240059637760,TR,2015-08-25,"Emiceogli geldi :) (@ Simit Tadında in İstanbul, Ümraniye) https://t.co/Y0HQ503hCY",0,0,1,0,0,0,emiceogli geldi simit tadında in istanbul ümraniye
636588682150027264,TR,2015-08-26,I'm at Polatlar Sultanseki Pide Kebap Salonu in Sakarya https://t.co/3W5Q3wndd6,1,0,0,0,0,1,im at polatlar sultanseki pide kebap salonu in sakarya
636612166137847808,TR,2015-08-26,"I'm at Sakız Adası in İzmir, Türkiye https://t.co/M7qHV3CoHc",1,0,0,0,0,1,im at sakız adası in izmir türkiye
637136374303453185,TR,2015-08-28,"Günaydın hayırlı Cuma'lar ... (@ Mavi Tilki E-Ticaret Ve Bilişim Tek. A.Ş in Eskişehir, Tepebaşı) https://t.co/LLaYegh4tv",0,0,1,0,0,0,günaydın hayırlı cumalar mavi tilki eticaret ve bilişim tek aş in eskişehir tepebaşı
637704790584262656,TR,2015-08-29,"I'm at Pınarbaşı in Bornova, Türkiye https://t.co/NfgQBHDjAw",1,0,0,0,0,1,im at pınarbaşı in bornova türkiye
638802674733969408,TR,2015-09-01,I'm at Kokoreççi Baki Usta in İzmir https://t.co/e4IwZ7nyg1,1,0,0,0,0,1,im at kokoreççi baki usta in izmir
639796787780419584,TR,2015-09-04,I'm at Andaç Villa https://t.co/yu3q8N88hM,1,0,0,0,0,1,im at andaç villa
639863087307337728,TR,2015-09-04,"I'm at David People in İnegöl, Bursa https://t.co/BkKeHJCmaQ",1,0,0,0,0,1,im at david people in inegöl bursa
642721471564001280,TR,2015-09-12,"With @akay (at @SushiCoTr in Ankara, Türkiye Cumhuriyeti) https://t.co/ImPFWY0nwT",1,0,0,0,0,1,with at in ankara türkiye cumhuriyeti
643070857443700736,TR,2015-09-13,"Bir bilene danışmaya geldik #kahvefalı  😇 (@ Kahve Durağı in Kocaeli, İzmit w/ @tebermerve) https://t.co/pXYSW86kwF",0,0,1,0,0,0,bir bilene danışmaya geldik kahve durağı in kocaeli izmit w
643111017564794880,TR,2015-09-13,I'm at Kurşunlu Manzara https://t.co/mh65pXehh0,1,0,0,0,0,1,im at kurşunlu manzara
643406112113434624,TR,2015-09-14,"I'm at Kızılay Meydanı in Çankaya, Ankara w/ @merveyluldemir https://t.co/Yn2VvnlEyg",1,0,0,0,0,1,im at kızılay meydanı in çankaya ankara w
644217500348121088,TR,2015-09-16,@MsMandyC @VxExx @SiliconEros @Porn_Vic @Smut_Peddler . http://t.co/g49LkZfgeX,0,1,0,0,0,0,
644573722389676032,TR,2015-09-17,"I'm at Antalya International Airport (AYT) in Muratpaşa, Türkiye https://t.co/DN6wSiKrZd",1,0,0,0,0,1,im at antalya international airport ayt in muratpaşa türkiye
645702707483832320,TR,2015-09-20,#mosque #istanbul #turkey @ Kadıköy Iskele camii https://t.co/uBmkCOyFou,0,1,0,0,0,0,kadıköy iskele camii
646215650071957505,TR,2015-09-22,Canimla kahvalti:) Nasil ozlemisim (@ Kahve Diyarı Plus - @kahve_diyari in İzmir) https://t.co/iSWkFjcRTs,0,0,1,0,0,0,canimla kahvalti nasil ozlemisim kahve diyarı plus in izmir
647084172813692932,TR,2015-09-24,I'm at Tabya in Istanbul https://t.co/NJSybmJJF6,1,0,0,0,0,1,im at tabya in istanbul
647336317811036160,TR,2015-09-25,Good morning 😊😃 (@ Karakuyu Köyü w/ @35_belalim) https://t.co/gFi9iqM8hB,1,0,0,0,0,0,good morning karakuyu köyü w
647765722161127424,TR,2015-09-26,"Ayvalıga gelmişken tost yememek olmazdı (@ Tostçular Çarşısı in Balıkesir, Türkiye) https://t.co/kUsCYpaM1L",0,0,1,0,0,0,ayvalıga gelmişken tost yememek olmazdı tostçular çarşısı in balıkesir türkiye
647859875784073216,TR,2015-09-26,I'm at Kahve Diyarı - @kahve_diyari in İzmir https://t.co/KpInHh4ORi,1,0,0,0,0,1,im at kahve diyarı in izmir
648391273150218240,TR,2015-09-28,Yeni Eğitim-Öğretim yılı tüm öğrenci-öğretmen ve velilerimize hayırlı… https://t.co/Kv6H289DDt,0,0,1,0,0,0,yeni eğitimöğretim yılı tüm öğrenciöğretmen ve velilerimize hayırlı
649918578792230913,TR,2015-10-02,"I'm at SGK Şişli Sosyal Güvenlik Merkezi - @sgksosyalmedya in Şişli, İstanbul https://t.co/Cw3EqFGFZ5",1,0,0,0,0,1,im at sgk şişli sosyal güvenlik merkezi in şişli istanbul
650295923592011776,TR,2015-10-03,"I'm at Menekşe Izgara &amp; Döner in Bursa, Türkiye https://t.co/hMcUVKbckl",1,0,0,0,0,1,im at menekşe izgara amp döner in bursa türkiye
652554803378298880,TR,2015-10-09,"I'm at Bayramefendi Osmanlı Kahvecisi in Burdur, Bucak https://t.co/R5zFcofRI4",1,0,0,0,0,1,im at bayramefendi osmanlı kahvecisi in burdur bucak
652803827956101120,TR,2015-10-10,"I'm at Özkum Restoran in Sapanca, Sakarya https://t.co/pyp387Z0Qy",1,0,0,0,0,1,im at özkum restoran in sapanca sakarya
655131863732899840,TR,2015-10-16,"Bu gece bitmez gençleeerrrr 🍺🍺🍺 (@ Space Bar in Kocaeli, Türkiye) https://t.co/LN2V6uEJJs",0,0,1,0,0,0,bu gece bitmez gençleeerrrr space bar in kocaeli türkiye
655348294030401536,TR,2015-10-17,Kınamız varrr👯 (@ Deniz Güzellik Salonu in İstanbul w/ @banucn) https://t.co/ry6SWyLX7X,0,0,1,0,0,0,kınamız varrr deniz güzellik salonu in istanbul w
655375800225681408,TR,2015-10-17,I'm at İstasyon Cafe :) w/ @sevvalakkol https://t.co/XP4j3w4mEv,1,0,0,0,0,1,im at istasyon cafe w
655706776881504256,TR,2015-10-18,I'm at Deringöl Yedigöller https://t.co/3sKXWdQnC9,1,0,0,0,0,1,im at deringöl yedigöller
657289698856083456,TR,2015-10-22,"I'm at Akkon Sitesi in İstanbul, Türkiye https://t.co/yMiLDDqa7E",1,0,0,0,0,1,im at akkon sitesi in istanbul türkiye
657584822618071041,TR,2015-10-23,Just posted a photo @ Midpoint Florya https://t.co/v8PFa66wAl,1,0,0,0,0,1,just posted a photo midpoint florya
657915480418754560,TR,2015-10-24,"Sarılmak neden güzeldir bilir misin? Çünkü sağ tarafta kalp yoktur ve orası hep boştur, sarılınca sağ tarafını onun kalbi dol",0,0,1,0,0,0,sarılmak neden güzeldir bilir misin çünkü sağ tarafta kalp yoktur ve orası hep boştur sarılınca sağ tarafını onun kalbi dol
658223804032905217,TR,2015-10-25,I'm at Ciğerci Kel Mahmut w/ @ibrahim_aytimur https://t.co/zigw6PTjWZ,1,0,0,0,0,1,im at ciğerci kel mahmut w
659739369322991616,TR,2015-10-29,"I'm at Cafe Cine in Balıkesir, Türkiye w/ @ecenuronder @dogancandemir17 @iremkeloglu @mandalinordakal https://t.co/EdFBRyD85H",1,0,0,0,0,1,im at cafe cine in balıkesir türkiye w
660016159996174336,TR,2015-10-30,"I'm at Cumhuriyet Lezzet Dünyası ( Halimbey Restoran ) in Ankara, Etimesgut https://t.co/y90pzaCEw7",1,0,0,0,0,1,im at cumhuriyet lezzet dünyası halimbey restoran in ankara etimesgut
660453609038077953,TR,2015-10-31,I'm at @StarbucksTr in İstanbul https://t.co/taOCR6w3QK,1,0,0,0,0,1,im at in istanbul
661466113943973888,TR,2015-11-03,"I'm at İstanbul Gelişim Üniversitesi in İstanbul, Türkiye w/ @zekyzc @nihaalkalkan37 https://t.co/5OZcTTURlu",1,0,0,0,0,1,im at istanbul gelişim üniversitesi in istanbul türkiye w
661491745545396224,TR,2015-11-03,I'm at @TvEm w/ @ataberkkarapnar @elfscgn @rukenesenn @bypasmanugi https://t.co/DUd560zjLN,1,0,0,0,0,1,im at w
661835313531248641,TR,2015-11-04,"I'm at EFE ÇELİK SÜRÜCÜ KURSU in ISPARTA, merkez https://t.co/O6yirktMCT",1,0,0,0,0,1,im at efe çelik sürücü kursu in isparta merkez
663336219896623104,TR,2015-11-08,I'm at SedATmaca Külliyesi w/ @sedatmaca1903 https://t.co/ecePGxlinW,1,0,0,0,0,1,im at sedatmaca külliyesi w
663651501827620870,TR,2015-11-09,I'm at Koca Hamam in Turgutlu https://t.co/yd5NBb4GBj,1,0,0,0,0,1,im at koca hamam in turgutlu
663791415101628416,TR,2015-11-09,I'm at ABİSİ https://t.co/GEPtgsh3Qf,1,0,0,0,0,1,im at abisi
